video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
fsv-O4djISw,Soy el Barone #Shorts,Esta afeitadora articulada deja cualquier calva pulida al instante,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DCCVsgp","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-25T14:00:27Z,251431,26065,,101,PT44S,hd,false
wZjBeilhHNE,Soy el Barone #Shorts,Si Tesla estuviera vivo estaría muy orgulloso de este producto,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DeaHdvL","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-24T18:00:34Z,470860,50047,,110,PT50S,hd,false
FxFJOIVPq-E,Soy el Barone #Shorts,Este pequeño cuchillo de PAN corta hasta el TRONCO de un árbol,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DdCCWjr","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-24T14:00:20Z,4497346,346383,,835,PT57S,hd,false
8cGsK-7W0zM,Soy el Barone #Shorts,Este detector detective encuentra cualquier objeto oculto,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DeKVX9h","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-23T18:00:04Z,1018168,148576,,199,PT57S,hd,false
ki1eNZZzwSE,Soy el Barone #Shorts,CÓMO DESCUBRIR EL ELEMENTO SECRETO OCULTO EN CADA LATA DE REFRESCO,#shorts #espanhol #puebras,"['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-23T14:00:33Z,3119827,79778,,275,PT47S,hd,false
VpkWlyiASVg,Soy el Barone #Shorts,ESTOS audífonos parecen venir directamente del FUTURO,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DnnDvUp","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-22T18:00:22Z,638778,90006,,196,PT49S,hd,false
qUmvdtfBWD8,Soy el Barone #Shorts,Si ves un TORNILLO de estos llama a la policía inmediatamente,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DFAZUhZ","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-22T14:00:29Z,1117839,131282,,329,PT54S,hd,false
0kVVkbmroCs,Soy el Barone #Shorts,Esta innovadora sandalia no se desliza en la superficie más resbaladiza del mundo,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DDcdBw7","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-21T14:09:45Z,3794646,335731,,1104,PT48S,hd,false
Z06Pb-31qu0,Soy el Barone #Shorts,Este GEL cambia el color del cabello sin tener que ir al salón,"#shorts #espanhol #puebras
Enlace  https://s.click.aliexpress.com/e/_DmH4y2v","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-20T18:00:12Z,1303531,144174,,339,PT52S,hd,false
-5h3qL2XVcU,Soy el Barone #Shorts,Esta cosa convierte a un humano en una motosierra,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DlunxBf","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-20T14:00:00Z,3873919,293261,,391,PT48S,hd,false
bDwJ8909EbA,Soy el Barone #Shorts,Este ÁCIDO promete revolucionar la industria del blanqueamiento dental,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DdR2UT7","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-19T18:00:18Z,126605,11822,,68,PT55S,hd,false
hStu4ZSnThk,Soy el Barone #Shorts,¡Esta raqueta lámpara atrae y elimina automáticamente los mosquitos!,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DFFyIJd","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-19T14:00:23Z,599971,73596,,188,PT57S,hd,false
uPQ2bByLkQk,Soy el Barone #Shorts,Esta multiuso es la más moderna y poderosa del mundo,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DCTVSuD","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-18T18:00:19Z,651657,63808,,167,PT50S,hd,false
0mwfpPtBuDc,Soy el Barone #Shorts,Probé el primer autito 4x4 FPV del mundo,#shorts #espanhol #puebras,"['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-18T14:00:00Z,684345,62374,,224,PT54S,hd,false
A7NBmwgVXEE,Soy el Barone #Shorts,Probando la pala táctica viral de Internet shorts esp,#shorts #espanhol #puebras,"['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-17T18:00:05Z,346645,42782,,487,PT51S,hd,false
6DiB0LZIu00,Soy el Barone #Shorts,Esta resortera de 2 dólares es FENOMENAL,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_AcPdI7","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-17T14:00:03Z,1191408,127093,,805,PT55S,hd,false
jv10cWK7gx4,Soy el Barone #Shorts,Este exoesqueleto es perfecto para 💩💩💩 en el bosque,"#shorts #espanhol #puebras 
Enlace https://s.click.aliexpress.com/e/_DDsYmux","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-16T18:00:16Z,1519185,162818,,630,PT48S,hd,false
8zZEqhmA5XI,Soy el Barone #Shorts,Probando los anteojos inteligentes impermeables,#shorts #espanhol #puebras,"['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-16T14:00:06Z,135179,15342,,60,PT53S,hd,false
3NgZQAYuTXw,Soy el Barone #Shorts,Probando la espuma que derrite cualquier costra de grasa,#shorts #espanhol #puebras,"['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-15T18:00:01Z,202344,23123,,96,PT59S,hd,false
leESOnQrW6o,Soy el Barone #Shorts,probé el famoso parlante resistente al agua de Alok,"#shorts #espanhol #puebras
Enlace CUPOM: BARONE
https://waaw.com.br/discount/BARONE...","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-15T14:00:35Z,75224,8173,,41,PT50S,hd,false
KrGHiUqZE7g,Soy el Barone #Shorts,Así están haciendo asado los albañiles GRINGOS en el trabajo,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DmoZSrt","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-14T18:00:09Z,87291,7139,,32,PT56S,hd,false
nbf89Enw9Zk,Soy el Barone #Shorts,Cómo mi PARLANTE se convirtió en una BATERÍA invisible,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DdTXSiF","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-14T14:00:37Z,68951,7283,,24,PT59S,hd,false
1Erp9g2C40k,Soy el Barone #Shorts,Este cuchillo de carnicero hecho a mano da miedo,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DCx2rNT","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-13T18:00:00Z,79939,7631,,37,PT58S,hd,false
xjazqawRb9Y,Soy el Barone #Shorts,Probé la crema que renueva todas las células de la piel en 5 segundos,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DnbhJsj","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-13T14:00:42Z,108784,9247,,85,PT55S,hd,false
v2KSh3dPR5I,Soy el Barone #Shorts,Este pegamento de albañil azul deja cualquier cosa BLINDADA,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DeODhiX","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-12T18:00:33Z,4503342,385684,,640,PT54S,hd,false
25K6ePcdmqQ,Soy el Barone #Shorts,Este producto DEJÓ LOCOS a los profesores de física,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_A8Yzr3","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-12T14:00:02Z,474749,39908,,501,PT39S,hd,false
j4DEEzRJBJs,Soy el Barone #Shorts,Este pequeño cofre tragamonedas es asustador,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DCny4XJ","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-11T18:00:20Z,72241,7242,,93,PT42S,hd,false
yiLJ-BCVcvc,Soy el Barone #Shorts,El poder de esta linterna es tan escandaloso que quema los objetos,"#shorts #espanhol #puebras
Enlace https://www.flashlightbrand.com/?aff=2199","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-11T14:00:42Z,637974,103292,,310,PT53S,hd,false
088nPcQnH5c,Soy el Barone #Shorts,Este spray de polímero chino convierte incluso un colador en un acuario,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_Dn5dDMF","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-10T18:00:00Z,65898,6496,,33,PT54S,hd,false
JUp6A0WdEYQ,Soy el Barone #Shorts,Este LED Robocop transforma tu automóvil en una verdadera nave futurista,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DCvyoFJ","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-10T14:00:20Z,1216051,102404,,367,PT58S,hd,false
_jWbO1D2I0Y,Soy el Barone #Shorts,Este ácido promete hacer que las zapatillas más sucias queden como nuevas,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DEEWEa5","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-09T18:00:24Z,332781,25326,,147,PT51S,hd,false
r5BtdOvEjBU,Soy el Barone #Shorts,Este láser de Batman es el producto más increíble que he visto en mi vida,"#shorts #espanhol #puebras
Enlace https://www.laseros.com/","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-09T14:00:29Z,2071330,221304,,554,PT53S,hd,false
DXuMH_NwwQo,Soy el Barone #Shorts,Compré la NUEVA impresora 3D más tecnológica del mundo,"#shorts #espanhol #puebras
Enlace http://bit.ly/3ZrIJBW","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-08T18:00:03Z,972665,114174,,274,PT58S,hd,false
BZ_D8aSoIsk,Soy el Barone #Shorts,Probé los calcetines virales anti leptospirosis de internet,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DDXAo51","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-08T14:00:11Z,1336441,161669,,181,PT59S,hd,false
1v_Fa7j_sjo,Soy el Barone #Shorts,Este dispositivo convierte cualquier auto viejo en BLUETOOTH,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DkRS6MP","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-07T18:00:00Z,452418,39044,,260,PT55S,hd,false
LhsIUJx1boo,Soy el Barone #Shorts,Este spray mágico elimina las manchas en seco al instante,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DerQYx9","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-07T14:00:23Z,447171,35791,,186,PT51S,hd,false
C-WXv9jYGGA,Soy el Barone #Shorts,Compré el reloj más indestructible del mundo,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DdsqHVH","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-06T18:00:04Z,662510,74935,,302,PT45S,hd,false
4WLfUkVDazc,Soy el Barone #Shorts,Cómo mi PARLANTE se convirtió en una BATERÍA invisible,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DdTXSiF","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-06T14:00:05Z,218219,31068,,78,PT59S,hd,false
-VV5fF--FFE,Soy el Barone #Shorts,Este producto convierte tu brazo en una licuadora de bebidas,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_Dk9ZBh5","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-05T18:00:00Z,165853,11810,,53,PT55S,hd,false
1V7XPWELIJo,Soy el Barone #Shorts,Esta estufa cabe en tu BOLSILLO y tiene una llama increíblemente fuerte,"#shorts #espanhol #puebras
Enlace  https://s.click.aliexpress.com/e/_DkFrO1N","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-05T14:00:01Z,545405,41161,,163,PT49S,hd,false
Pa7bsWFl9uo,Soy el Barone #Shorts,Probé estos lentes que convierten un televisor de 40 pulgadas en 80,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DEhGQxb","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-04T18:18:00Z,389869,38225,,186,PT58S,hd,false
nhC9MmiOfFk,Soy el Barone #Shorts,Probé la linterna LASER que promete llegar a 50km de distancia,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DeOz3LX","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-04T14:00:26Z,63580,7885,,79,PT53S,hd,false
3UNw8TIsUOU,Soy el Barone #Shorts,1Es esta SOLDADURA líquida el futuro de las reparaciones,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DmtkiHh","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-03T18:00:01Z,1404685,147337,,512,PT49S,hd,false
scZcFCjl2Fs,Soy el Barone #Shorts,Este dispositivo revolucionario es utilizado por los astronautas de la NASA,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_Dmuv7U9","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-03T14:00:38Z,199903,18121,,69,PT55S,hd,false
jceIyaU8arY,Soy el Barone #Shorts,Este borrador mágico con virutas de diamante es INCREÍBLE,"#shorts #espanhol #puebras
Enlace  https://s.click.aliexpress.com/e/_DcfocyJ","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-02T18:00:18Z,833577,88160,,236,PT49S,hd,false
ajhqVIQJhsM,Soy el Barone #Shorts,Esto convierte cualquier lata en una máquina Chop portátil!,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DCK1EJH","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-02T14:00:03Z,360669,28003,,160,PT51S,hd,false
xvSOSrHD3ug,Soy el Barone #Shorts,Este dispositivo renueva cualquier ropa vieja al instante,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_AAuAjr","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-01T18:00:32Z,124731,10472,,57,PT45S,hd,false
WNcFGnQX69c,Soy el Barone #Shorts,Rodillo mágico para arreglar grietas en la pared ¿Vale la pena,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DFspWZl","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-07-01T14:00:20Z,644541,68069,,134,PT56S,hd,false
IFPg33RnY9c,Soy el Barone #Shorts,Los anteojos de titanio que rompen ladrillos y bloquean rayos nocivos!,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DlchNm7","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-30T18:00:07Z,1404458,155056,,543,PT58S,hd,false
ba8sN_KW_t8,Soy el Barone #Shorts,Este martillo de bombero súper moderno podría salvarte la vida,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DFSwk0p","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-30T14:00:19Z,78680,7180,,25,PT58S,hd,false
Pbfzz83KSME,Soy el Barone #Shorts,Los tapiceros se vuelven locos con este producto,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DBk78qx","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-29T18:00:09Z,3272967,266032,,471,PT46S,hd,false
z5f8Pv0JeKc,Soy el Barone #Shorts,Probé el famoso parlante resistente al agua de Alok,"#shorts #espanhol #puebras
Enlace CUPOM: BARONE
https://waaw.com.br/discount/BARONE...","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-29T14:00:40Z,47205,5917,,25,PT50S,hd,false
1SzBS1-EuoQ,Soy el Barone #Shorts,Este autito FPV puede ir a lugares imaginables,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DkBeiRD","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-28T18:00:01Z,645276,60619,,91,PT54S,hd,false
XZkQ2sz8yYM,Soy el Barone #Shorts,Esta bomba de co2 infla cualquier neumático sin energía ni esfuerzo,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DBEHVjz","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-28T14:00:31Z,2057128,186087,,354,PT57S,hd,false
V5V2IuuYbJg,Soy el Barone #Shorts,Probé la linterna LASER que promete llegar a 50km de distancia,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DeOz3LX","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-27T18:00:20Z,3452689,326186,,1648,PT53S,hd,false
EFyMovT2Bcg,Soy el Barone #Shorts,Por qué esta pantalla es la más famosa del mundo,"#shorts #espanhol #puebras
Enlace https://divoom.com/?aaa=QbHAckH046zOEON4iG3EHOLca8R719t-eTONhT9i7cc","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-27T14:00:10Z,135114,11565,,52,PT46S,hd,false
VVIQPFE4_J4,Soy el Barone #Shorts,La tecnología de estos anteojos futuristas me dejó impresionado,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DcvgAXH","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-26T18:00:10Z,413441,53401,,232,PT51S,hd,false
YjP5C5soBac,Soy el Barone #Shorts,Este dispositivo elimina la transmisión de gérmenes en cualquier inodoro,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DCiLSln","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-26T14:00:18Z,188290,19630,,73,PT41S,hd,false
v-vZxxSzMo8,Soy el Barone #Shorts,Esta máquina usa ondas ultrasónicas para limpiar la suciedad más sucia,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DcQkxEB","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-25T14:00:27Z,1414084,120323,,599,PT57S,hd,false
0Dgs-PQJJg4,Soy el Barone #Shorts,Tenga mucho cuidado si encuentra este producto por ahí,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DmeDDIx","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-24T14:00:00Z,3069487,250353,,617,PT48S,hd,false
eZwXlKrceZ4,Soy el Barone #Shorts,Este ácido para desatascar fregadero promete DERRETIR incluso un paño,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_AcKlv9","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-23T14:00:33Z,1933029,191748,,495,PT55S,hd,false
TuEXWDcLkP4,Soy el Barone #Shorts,Este bolígrafo fue prohibido en las pruebas,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_Dl5lomF","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-22T14:00:30Z,134508,14146,,56,PT53S,hd,false
zO_IcaQuxl8,Soy el Barone #Shorts,Este spray de polímero chino convierte incluso un colador en un acuario,#shorts #espanhol #puebras,"['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-21T14:00:43Z,2466774,208943,,460,PT54S,hd,false
O09P4_Ck_uA,Soy el Barone #Shorts,Así están haciendo asado los albañiles GRINGOS en el trabajo,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DmoZSrt","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-20T14:00:24Z,57462,4717,,32,PT56S,hd,false
Ts5uFe1y-6E,Soy el Barone #Shorts,Este NUEVO reflector led SOLAR cuenta con una magnífica tecnología,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DcjuL71","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-19T14:00:26Z,52752,4281,,21,PT59S,hd,false
gMFuViEMqwo,Soy el Barone #Shorts,Compré un autito arácnido de 6 ruedas,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DCP4UjZ","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-18T14:00:27Z,319311,63276,,197,PT58S,hd,false
ZitoMSzXTrk,Soy el Barone #Shorts,Es seguro meter el dedo en una tijera de podar,"#shorts #espanhol #puebras
Enlace https://s.click.aliexpress.com/e/_DCYQmav","['puebra', 'productos', 'pruebas', 'viral', 'curisosidades']",2023-06-17T14:00:32Z,6356339,531636,,1253,PT48S,hd,false
