video_id,comments
3ZIC5A21M0k,"['Yo siempre he tenido conejitos y eso lo sabia desde antes de cristo xd😂', 'Wtf el traje de conejo', 'Sierto lo descubrí con el mio😅', 'En mi opinión para mí se ve más tierno con su colita en forma de bolita', '😊', 'Si es verdad', 'Aqui los de mexico!', 'Hiciste lo que mas odian los conejos xD, tocarle la cola xD...', 'Ese no es tu amigo se parece a ti', 'El pana Rabbit : que me tocas 🤨']"
OuETkIMN4Vk,"['Me fascinó y encantó tu playera', '@', '⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓ ⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓ ⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓⚓ ⚓⚓⚓⚓⚓', 'Que pro', 'Ok', 'QUE C4R...ESTUVE ESPERANDO EL ESPERO NO TE LO TE ESTES CREYENDO WTF XD', 'Si es verdad', 'Yo: *pone la boca y se bebe toda el agua pa no desperdiciar*', 'Jajaj yo utilice este como experimento para ciencias y saqué 5 muy bueno Jimi 👍👍', 'Orales']"
pZK8o0pKXCE,"['Que  no  funciona', 'Todos hablan de sus papás, pero nadie habla de cuando Jesse lo hizo con Brock en Breaking bad, una escena muy tierna', 'Sí funciona 😮', 'La niña asiatica :es refacil\nJimmy:no es tan facil', 'Te pongo un reto quiero que me compras estos gusanitos.   twistyworm', 'Epico', 'Tik tokes descubren que, efectivamente, el papel se moja', 'Pon aprueda lo gusanos de tela', 'Oye tú ya no quieres aser videos de estos ya estás cansado', 'De hecho siempre que hiba a un restaurante de un amigo de mi mamá que me caí bien cuando pedia jugó y ke daban popote lo sacaba apretando la servilleta de el popote lo agarraba y lo sacaba asta que este arrúgados y ya fue muy divertido xd']"
bHl7VvO_myc,"['Jimmy no acerques mucho el vaso que se ve el vaso doble del truco', 'jimmy es berda que en la caga de papitas abago tiene un pendrai en la caga de maidona', 'Es obvio que el vaso no es normal.', 'Quiero ponerle no me gusta al fake vídeo pero Jimmy merece el like por haberlo desmentido', 'NO HAY NADA DE MAGIA. Sólo son esos vasos con doble fondo.', 'dinos', 'Queremos saber Jimmy', 'Seria muy falso realmente que se evapore por el calor del vaso , el vaso no resistiria', 'Porfavor', 'Quién descubre']"
UkVousRZmpA,"['Alguien me podría decir donde conseguirlo', 'Cuidado con las semillas de la manzana y cerezas, tienen arsénico.', 'ya pusiste a prueba la playera metalica', 'y no queda amarago?? por las pepas y la cascara?', 'Alguien sabe donde lo puedo comprar en la actualidad??', 'Mi mamá tiene una de esas color azul 😮', 'Yo lo compré hace años y no le embono a mi licuadora', 'Invento no sé de quién en periñu', 'Hola mepa ludas😊porfa😊😊', 'Ta sabroso el cianuro']"
xdF_MrZDl4Y,"['45dls ni de coña pago eso', 'Con más de 8 pon los link! Saludos!', 'Nadie: me coto', 'Perfecto para colgarme😺', '45 dolares vete alv', 'Palas piñatas🎉', 'Cuanto fué que te COTÓ???', 'Por favor pon a prueba la llave oara los gatos es amarilla', 'Los tianguistas al ver este vídeo:\n😮', '“El palo puedes hacerlo chiquito o grande""\n-Jimmy 2022']"
7CK6PiFbc14,"['Yo la tengo', 'El telefono que tiene es el nokia c3?? 😮', 'Me gusta este contenido :3', 'Por qué 9? Los querías en 3 minutos? 😂', 'En 2040 vamos a despedir a Jimmy. El lo probó todo por nosotros, pero no todo era saludable.\n\nRIP jimmy 2040', 'lo tengo, no duro nada', 'TODOS DICIENDO SOBRE LOS HIELOS  Y NADIE SOBRE LA MONALIZA  CON CUBREBOCAS', 'Si le quitas un minuto son \nSolo 7 minutos', 'Donde lo puedo comprar?', 'Que maña de decir ""agarre"" para todo']"
Q6TOIPyc6Hg,"['Luisito comunica también lo probó y se le rompió totalmente', 'El precio y su nombre x fis', 'Es mas resistente el unefone x armor 19t o 21', 'Celular estoy\n\n😢', 'Cómo se llama y cuánto sale.', 'Mejor cómprate un Nokia,son indestructibles📱', 'Ese es pal el fre fire', 'Me quede para ver la cámara térmica 😢', 'Prueba el nuevo nokia que salió pero no lo tires  por qué lo más probable es que rompa al mundo', 'mi mami no tiene']"
OvMhUqCFTwM,"['Futa el chavo', 'Haz el minimini', 'Esas monedas se me calleron condo pase por hay', 'Ese es mi anillo de bigote!! 🥺 jaja', 'Saben cómo poner esto:¶', 'Jimmy una de las monedas que atrapaste es mía, me la devuelves?', 'Mal momento para no ir al lago de Chapultepec:((( quiero un autógrafo', 'Viento 🌬️🍃', 'Mi pregunta sería,si no se puede despegar, entonces de que me serviría ,sino lo podría recuperar de dónde queda pegado', 'Chale a mí se me perdió una moneda de a 20 pesos 😢']"
DSNrmGhfNKI,"['Esto predico la runa negra de god of war', 'yo lo tengo', 'El bebé todo un hacker:\n\n*Mete la mano y lo bota todo*', 'Yo tenia ese❤❤❤', 'es vedadero', 'el niño: *voltea la parte de adentro y se cae todo *\n\nel papa: a', 'Es bueno para bebes inquietos', 'Decoren abendregen', 'El bebé : * avienta el plato mágico*\nEl plato ""mágico"": 🗿', 'Bonito plató no había para hombre XD']"
RjNcONm4BRo,"['Solo quise hacerles una recopilación de videos viejitos que muchos seguidores no habían visto porque eran videos viejos ✌️👌✅', 'Prefiero con su voz', 'Ho haría el del limón me gustaría ver como quedaría un limón pelado como cuando pelas las naranjas', 'Yo que vi todos esos vídeos iba contestando verdadero o falso como si fuera una prueba de memoria😂', 'I usb', '-.QUE DIOS LOS BENDIGA Y LOS SALVE', 'Pobre funko pop 🥺', 'No falso', 'Un minuto de silencio por el funko', 'Adiviné todas menos la última 😅']"
_Ta61oOIHYE,"['Si quieres un hack más original puedes recortar la parte superior de una botella de plástico introdúces la botella al inodoro haces presione la botella y el aire se encarga de lo demás', 'XD asé popo de bombones jajajajajjaja 😂😅', 'Hermana ho hermano', 'A mí mamá si le funciona, creo que tiene mucha agua 💧 por eso no te funcionó 😮', 'Jaja😂', 'Si funciona cuando no es grande el contenido para destapar jaja.', 'Ella porque tarda tanto en el baño,\n el vamos jim dime si sirve, que ya me tarde en la parte de la cinta', 'Es falso vos no tenes una hermana sola mente te difrasas de ella', 'Yo lo he hecho con film y me ha funcionado (se utiliza menos)', 'Porque tu ermana eres tu mismo solo di que eres tu mismo.']"
U15m5WKFmTI,"['Xd tengo elnmismo plato', 'Como 33', 'Melo   regalas   porfis😟', 'Yo les recomiendo congelar agua de sabor y después irle raspando con una cuchara', 'Y si no tengo agua ni refri?', 'aqui en costa rica🇨🇷 se llama granisodo', 'Hola me gustan mucho tus videos. \nQuisiera que po gas a prueba la compostadora eléctrica,muchas gracias', '33 DOLARES PA MI ME CUESTAN 0,50 CENTAVOS UN NORMAL ESOS QUE VENDEN XD', 'Donde consigues la máquina?', 'dale lik si te gusto el vídeo']"
XX6oEFmvO4I,"['Donde puedo comprar uno de esos??', 'Wuuuaaa 😮😮😮😮q padre gracias 😊😊😊', 'Hubieras usado un traductor para leer las instrucciones en chino jajajaja', 'Wow es genial!!!', '😮', 'Qué marca es y donde lo conseguiste?', 'Si pero el ventilador ese es peligroso porque tiene las aspas expuestas y te podes cortar la mano', 'Lo vi el sábado  en la taqueria', 'Y para que sirve?', 'Donde lo pides']"
x8hgDCcezV8,"['Buenas, Donde Compra 🛒', 'Creo que tengo una idea', 'Pon a prueba lo que  dicen  que si te pones  ajo  en tu mano puedes comer la jema del huevo 😊', 'Lo quiero comprar para mi hermana y yo😊', 'Dejite de cualkier perte 🌚', 'Donde lo puedo comprar 🤔', 'Jimmy no está nada caro😊\n\n500 pesos👻☠️', 'F por Jimmy', 'Se que tengo que hacer pero no sé si tenga la fuerza para hacerlo 🥵', 'Jimmy:lo puedes hacer con cualquier parte del cuerpo\nyo:🌚']"
E9HXnshHWSs,"['ademas contamina el medio ambiente', 'Con *globitos* raros o *cordones* de zapato funciona', 'Site doi muchos laiks y sus cribir meregalas tus cosas amexico porfa', 'Esmala', 'Yo muy bien', 'Yo un 10', 'Pero si el producto no es para agua, pq lo calificas como si lo fuera?, no estas tomando en cuanta que no fue echo para eso (o eso decís), y lo calificas como si fuera echo para agua sin hacerle las pruebas necesarias para aire', '1Ra parte me estafaron... Me volvieron a estafar', 'Muuuu', '1']"
8yjlGFAnqSY,"['Donde lo compras\n😂😂😂', 'Y... ¿cuánto consumirá esa vaina?  :D', 'Sirve para observar los rayos', 'Eso esta chingon', 'Jimmy el nuevo Avenger', 'Te gusta poner a prueba todo lo que te dicen todo menos el anito de Anita', 'jimmy: no era real ☠', 'Cual es el nombre', 'Te amo yimi sigemasi ❤😂😮😅😊', 'Eso del vídeo es una bobina de Tesla']"
V1twO_Kk_OY,"['Bueno a tomar refresco sin gas', 'Saben si funciona con la frías ?', 'Mi pregunta es, si en estas pequeñas botellas se toma directamente de la botella para que voy a querer sacarla a un vaso,  lo unico que se sirve en un vaso son las de 1.5 2 y 3 litros pero ya  no srive el truco porque no cabe la botellla', 'Y gua si me quede imprecionado de que no se me salga todo y no se me llene de espuma', '😂', 'Eso ni es un refresco, es una gaseosa', 'Lo mejor de la coca es la espuma para que quitaesela', 'Joben JIMI me encanta la caricatura de su persona saludos fraternos desde CHILE 🇨🇱  🇨🇱  🇨🇱', 'Yo con una coca de 3 litros y un vaso de 250 mililitros 😎', 'Si mojas el vaso antes de echar cocacola tampoco sale espuma']"
0mLBs4rONyA,"['Si es verdad', 'Yo invente esta empresa😢', 'Que te paso en el dedo😢', 'Pobre jimmy se le quemaron las manos😢', 'Bueno pero eso es algo que normalmente no se hace', 'Jimi con una regla también se puede ponlo a preva', 'Ver el vídeo : ❌\nVer el polo de las tortugas ninja bebes : ✅', 'yo lo hice', 'Mis compañeros de clase lo hicieron y sonó un sonido enorme parecia una bomba XD', 'A que buenos recuerdos de cuando cortaba las bancas de mi escuela con el hilo de cubrebocas a la mitad😂']"
QChkCVS_gO0,"['Quedé así 🤡 esperando q dijera: espero q tu tampoco te lo creas 😅😅😅', 'tensor de piel :3 buen producto momentáneo', 'Nbre del producto?', 'Siporfavorsimi', 'Y dónde la consigo?', 'Que ojos más bellos tienes ❤', 'Un día después , cáncer en la cara 🤣', 'Hola me podrian decir el nombre muchas gracias', 'Jimmy amo tus ojos..!!', 'Mi miedo es que diga ""pero espero k no te la estés creyendo""😅']"
XV_96p-yGm0,"['manda la mexico si la chici tita', 'Jimmy teapoyo❤❤', 'Lo quierooooi', 'Es un condon', 'La segunda parte de mí y sigue poniendo pruebas más a ver si es verdad o no es verdad porque luego te están estafando e 🎁🎁🎁', 'Ooooooo😮😮😮😮😮😮😮😮😮😊😊', 'HzhzjjsjÑ😢', 'Genial ❤😊❤😊❤😊❤😊❤', 'Cual es tu nombre real Jimmy', 'Jimmy mira haber si es verdad que al fondo de la caja de IPhone hai una fundq']"
I-Hutqav6uA,"['La cuenta del agua y la luz', 'Prueba si es verdad si te pones un gancho en la cabeza se te jira', 'el sueño de toda mujer', 'Por eso si costó es plástico pero si sirve eh', 'Pon filtro en tu entrada para q la regadera funcione Perfecto. 😊', 'Hala una pregunta que ases con todos los productos que compraa', 'K no te preocupes que te he dicho que me ha pasado a un año de ❤😂🎵🎶🐾', 'Lo único para que sirve es para ahorrar agua le tuve que quitar la hélice porque se le cae la pintura de cromo y tapa los agujeros la temperatura del agua solo es caliente en la salida del agua  y el filtro quita mucho la presión', 'Quítate la peluca', 'El problema no es la calidad del agua sino la calidad del material del que está fabricada la ducha,porque me duró 4 meses y la presión la comenzó a partir']"
oZgbbFMVGw8,"['Que hace el mamaaa asomandose', 'Pensé que era cámara en reversa pero así está mejor', 'No puede ser que alguien crea eso', 'Vi algo parecido en el programa del mago enmascarado, pero en este caso el truco era usar una cuerda que era para llaves jaja', 'Jimmy si te hubieras fijado bien te darías cuenta de que el vídeo tiene un corte', 'Yo me lo creí 😅', 'No habia necesidad de ponerlo a prueba 😂', '¿Quien puede creer en eso, para pedirle a Jimmy que lo ponga a prueba?', 'Nunca me lo creí 😂😂', 'eso de las agujetas es más falso que el cariño de mi exxxxxxxxxx😂😂😂']"
2o8GQ5zABwY,"['Jimmy: si funciona\nYo:El terreneitor le gana🤑', 'Es mejor el terreneitor 😊', 'TERRENEITOR', 'Mi hijo tiene uno pero en ves de bonitas tira agua loal9 es que después de 1 mes se pego una de las llantas', 'dame 10 de esos jajaja aqui en mi pais lo revendo en 60$ jajaja', 'Donde lo venden', 'Yo lo vi por aliexpres o Amazon y está más barato en el aliexpres cuesta 5 euros no sé si costará la entrega a casa pero para saber', 'Regálame', 'Mio😊', 'Donde compraste ese carro 😱😱😱😱']"
tebhjQs9kiI,"['Esa crema depilatoria termino siendo una basura >÷(', 'Se merece cero le irritó la cara', 'Hola, jimmy. Noooooo... Porque... Que malo producto, recuperate... 😊', 'au!, por eso yo  no confio en esos productos , también se me irrita la piel.', 'Estas cremas queman la superficie de la piel, pueden causar cancer.\n""Pero es sabido que las personas que hayan sufrido quemaduras tienen mayor probabilidad de sufrir carcinoma"". \n\n""Entonces, una agresión química voluntaria y continua en la piel, de alguien que se aplica durante años y de forma insistente un producto para la piel, podría tener las mismas consecuencias""\n\nYa ha sucedido con otros químicos que agreden la piel como algunos blanqueadores, que la gente adquiere cancer.', 'Los Liks!', 'si no quieres que se te irrite la piel afeitate por la mañana antes de desayunar, pues la sangre no esta rebuelta', 'Madres, tremendo final', 'En la de la persona de color se vé que lo dejo muchísimo tiempo ya que cuando la retira se le ven granos de tanta irritación 😢', 'es marca disney, solo pensado para pieles morenas.']"
I8TnsKZm0LA,"['Reportense aqui los fans de Jimenaaa!!! los #JimenaLovers jajajajaja', 'Mi hermana 😂', 'no duele', 'Este producto no es tan raro... Es una crema depilatoria', 'Yo lo quiero 😭😭😭', 'Por que tu hermana tiene barba', 'Tu hermanita eres tu disfrasado', 'Nombre porfiii', 'Nameeee', 'Cómo se llama el producto']"
YkRz834CE0k,"['El ice aquí en españa se llama hielo', 'es tbond', 'EN COLOMBI SE LLAMA RAASPADOY ES SUPER BARATO', 'Y ahora MASQUEMOOSSSSSSSS😂😂😂😂😂😂😂😂😂😂😂😂😂', 'Es real mi hermano iso de azul y rojo y ya', 'Los cines van a silenciar a Jimmy.', 'Que guapos se ve jsjsjs', 'Y para el azul y el morado con que se hace', 'Yo ya la ose con mis primos 😃', 'She losed because you called her Meg']"
fWEdNSqr3Mc,"['Me gustó tú playera😄', 'Pero si pones uno grande 🤔', 'Nunca la bolteaste', 'Ala', 'La coca colá se mezcló con agua infectada de patas😢', '😮', 'Necesito respuestas', 'Pero sabe igual', 'Albion online es un mmorpg no lineal, en el que escribes tu propia historia sin limitarte a seguir un camino prefijado, explora un amplio mundo abierto con 5 biomas únicos, todo cuanto hagas tendrá su repercusión en el mundo, con la economía orientada al jugador de Albión, los jugadores crean prácticamente todo el equipo a partir de los recursos que consiguen, el equipo que llevas define quien eres, cambia de arma y armadura para pasar de caballero a mago, o juega como una mezcla de ambas clases, aventúrate en el mundo abierto frente a los habitantes y las criaturas de Albión, inicia expediciones o adéntrate en mazmorras en las que encontrarás enemigos aún más difíciles, enfréntate a otros jugadores en encuentros en el mundo abierto, lucha por los territorios o por ciudades enteras en batallas tácticas, relájate en tu isla privada, donde podrás construir un hogar cultivar cosechas y criar animales, únete a un gremio, todo es mejor cuando se trabaja en grupo, adéntrate ya en el mundo de Albión y escribe tu propia historia.""', 'yo pienso que fue la presion del agua']"
-sE9vsfVo2k,"['Con palitos de dientes también sale', 'Jimi puedes probar el crimisheik', 'Jajajaja desde que lo dijo supe que era cierto hace años que lo hice😊😊', 'Jimmy en tu cuchara soy una mujer yo te voy a mandar una policía', 'Que risa que ponga la pano atras de los objetos como si no supieramos que son 🤡', 'Like si lo hacías cuando eras chico después de comer\n Lo hacía todo el tiempo', 'Pongamolo a prueba', ""Jimmy Pon a prueba la nueva bebida que sale en McDonald's"", 'ENSERIO FUNCIONA PENSA BA QUE NO😮😮😮😮😮😮😮😮😮😮', 'No puedo creer que se esta mobiendo']"
nHBifhDLZSA,"['Yo lodescubri sino me cres te mando el video', 'Yo lo hago eso', 'y que ganaría haciendo esa tonteria', 'Con esta calor querías refrescarte 😅😅@jimmy', 'Mas bien yo me pregunto porque el hombre del video se metio a la alberca con ropa elegante🤔🤔', 'y cuánto valió la camiseta,  esta de otro mundo!!!', 'Y como lo desago😅😅 no lo e echo porque nose como desaserlo😅😅', 'Jimmy, compré una alberca por 25 mil dólares.Jimmy espero que no se lo estén creyendo😂😂', 'Yo lo hacía de niño', 'A mí se me salió así si te salió muy bien así te quiero❤😏😀🤩😁😀🌠🌠🌠🌠🌠🌌🌌🌌🌌🌌🌌☃️❄🦚🐉🐍🦋😭🤩🥺🤣📿💭🥲😅🤔😁🥰😀🤭🤤😪😌🥴😏😔😡']"
nh2TTuM32Rw,"['Esos chinos cada cosa que hacen', 'Dónde las venden?', 'Tu playera de árbol de gatitos 😮😮😮', 'Bro. Cres poder poner a prueba la Samba estéreo speaker by Legendary Carlos Santana.', 'Como despertar a ru compa.\n\nPonerle una alarma? No\n\nSacudirlo pars que se despierte? No\n\nPonerle wse parlante en el coco? Claro que si 🗿🤙', 'Los de 2022:wow quiero uno\nLos de 2023:un spekerman', '😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮', 'En una persona sorda si la pones el la cabeza ¿podría escuchar el sonido por la vibración en la cabeza?', 'Donde secompra', 'que buenos videos haces me ayudas a desmenitr lo que quiero para ver si vale la pena  ERES EL MEJOR']"
kAWx2XOy54M,"['que rico', 'Yo pense que el vato de abajo se referia al nepe', 'El jimy tirando los pasos prohibidos', 'Muy bueno el paquete', 'Y como se pone con la primera lavada?', 'Jimi prueba la botella licuadora plis', 'Gracias jimi por salbarnos la vida Te queremos', 'Link de compra ?', 'Jimmy te pusiste relleno 😏👉🏻 te pillé pilluelo 😂😂😂 xD', 'ya quiero ver a los pantalones respirando,  ellos solitos tragando aire y después soltando CO2.   ahhh, yo creo que queres decir que le permiten a tu piel respirar...']"
xB5oQKvxiE8,"['Pebe', 'Deja de subir a la Hermana jimena, siento q te gusta vestirte de mujer, el canal todo bien, pero eso ya huele a guiso', 'Yomo essirto', 'Ya lo habías hecho con un tronco', 'Pon MALUMABABY', 'esta increíble Jimmy ❤️🤩', 'Es sierto que si pruebas café con sal verás las cosas lentas ponlo a prueba  porfa siiiiiiiiiiiii', 'Jimi como le hiciste para que el joda que está en tu playera cambiará de posición', 'no tiene ermita', 'No lo es']"
zJFdZqUzeWE,"['Pero tu foto es de papel y funciona con las fotos  del material normal ese grueso es como un papel fotografico plastificado??? Gracias', 'Un buen transfer. Con tela también funciona, pero si tiene que ser decorativo porque como para usarlo par ha er playeras neee es incómodo jaja', 'Para los iluminados que están poniendo comentarios tipo ""Mi próximo negocio"" o cosas así, adelante, pero no creas que es algo innovador. Esta técnica se usa desde hace muchísimos años', 'Alguien sabe dónde puedo encontrar los troncos???\n\nGracias 🫂 Jimmy', 'Como tú siempre pones todo de verdad yo lo yo lo haría pero no tengo madera 😭😭😞😞', 'Que tipo de papel es?', 'Yo esperando a que Jimmy dijera: pero espero que no te lo estés creyendo...', 'Con que pegamento', 'Que epico 😮', 'Soy tufan ❤❤❤. Te qui ero']"
wBrutUM6iZk,"['En realidad es un truco de edición ponen todos los palos desordenados en el piso y esperan espontáneamente que se junten en una cadena y después pasan el vídeo al revés 😂', 'es un petardo', '10/10', 'Like si quieren que el desmienta  el mito de Alexa ""autodestruyete"" y que le pregunté a Alexa si tiene novio \n\n\n7w7 LIKES los que si quieren', '😮 Como se acomoda los palitos 😊', 'F por jimmy', 'Cuete 👍', 'A sergio encinas daría un infarto ahí', 'Ya c que hacer con todos los abatelengùas', 'el cohete sí era necesario, le agrega lo sabroso a la vida']"
8VvSHEXGY0E,"['Es rico pasa es que lo estas comiendo de una, tienes que dejar varios días macerando y es un remedio', 'El ajo PICADO con miel es bueno solo para el sistema inmunológico (para invierno se usa mayormente) una cucharadita de té todos los días es suficiente.', 'Eres tan chistoso  jajaja jajaja 😂😂😂', 'Lo que pasa es que en otros países y / o cultura si les gustan los ajos con o sin miel 😂 en lo personal guacala 😢', 'Como se llama la chica que sale al principio del video probando los ajos', 'Me cague de la risa cuando escupio el ajo con miel', 'Hasta donde yo se el ajo con miel es un remedio para aliviar la garganta cuando tienes tos y te duele mucho, y pues recuerdo que se bajaba reposar por un tiempo, la verdad esa cosa cura la tos y dolor de garganta rápido, supongo por qué el ajo es un antibiótico natural', 'Gracias por exponer tus papilas gustativas para que no pierda las mías 😅 todo por un like 🤔 creo no es justo pero lo vale 😅', 'En resumen los manjares de los tik toker son una mierda y otras personas solo lo hacen por likes', 'Yo lo  probe I save rico']"
_8Y05TbRGQo,"['Su ermana es el con peluca', 'Que bonita Jimena 😂', 'Y por qué tiene barba', 'Recuerdo que mi prima estaba viendo conmigo el video, y resulta que: (Cómo mi prima es muy inocente) Creyó que si era su hermana, me cagué de risa y le expliqué que era Jimmy disfrazado… xD', 'Ver a jimmy me recuerda cuando veia artatak', 'Donde compraste 😱😱😱', 'Dónde la venden amigo', 'Jimena y tu son igualito de seguro son gemelos😂😂😂😂❤❤❤', 'Tu hermana se parece a ti😑😑', 'Eres tú bi sus ojosmmmmm']"
OAx6ZCwzM1E,"['Pues entonces que quería que hiciera ? Literal solo está poniendo fruta, se supone que debería salir con más ingredientes ?', 'Yo tengo eso', '60dls para aplanar frutas', 'La licuadora se inventa en el 1992 gente en 1991:', 'En qué página compras los productos 😢', 'Para no ser tan buena, el puntaje es demasiado alto. Jimmy es demasiado condescendiente con los puntajes…', 'Donde  venden  a sa maquinita', 'Es un 10', 'Si se congela la fruta y se la pasa por el procesador (minipimer) pasa lo mismo.', 'Que haces con las cosas que compras ?']"
ygPHdaazrCk,"['Menuda tontería jajajajaja', 'Yimi y tuque ases conlas cosas que pones aprueda', 'En un restaurante de mi colonia ya se lo hubieran llevado 😅', 'yo le daría un 8 por el simple echo de que ocupa pilas por ende es un producto que podría contaminar', '‘Innecesario la verdad’', 'ese no eres tu y no loisiste con la mano', 'Productos inútiles para gente inútil\nJimmy: pongamoslo a prueba', 'Saludos Jimmy, 🍻. En verdad es un buen invento, no creas. No imaginas los que me prende a mi cada véz que tengo que sacar uno por el orificio que tienen en las tapas, por lo menos aqui donde vivo. Seria una delicia tener uno en casa. Claro que lo voy a pedir por Amazon. Bendiciones y Paz Jimmy. LEIM 🍻', '🤣😂', 'eso es un cacharro inútil para todo.']"
WvFEpw0afww,"['eres un may mi jimmy', 'Yomisobael', 'Penbejo llimi😅😮😢', 'en 15 minutos se te funde al escape y no lo despegas mas', '😂😂😂 el remate 😂😂😂', 'Eso no es sierto esa madre se calinta un chingo se derritiria', 'Así me regorgorea el culo cuándo cómo tacos de a varo 🌮🌮🌮🐶', 'Si funciona Jimmy , solo que es con auto bugatti😂', '😂😂', 'Ese sonido, es de una moto 4 tiempos 150 o 200cc sin el tuvo de escape desde el motor.']"
ZHNHuyY5WC0,"['Se conserva igual solo envolviendolo en papel film o plástico. De igual modo en el mismo envase cerrado herméticamente, se cobserva igual.', 'Si le.pones platico  queda mejor en el agua', 'Palta', 'Etiqueten a Rafa Carbajal para que nos explique el por qué', 'Solo echale limon', 'Palta', 'Pon a prueba de si metes un huevo en una taza con agua lo dejas 24 horas se convierte en una pelotita y no se rompe', 'Comer sin importar porque no te hará mal❌\nDesperdiciar agua y que se te humedezca el aguacate y se ponga aguado✓', 'Se llama palta😊', 'Palta']"
l-ngPxW1mT4,"['Un tercer intento se derramó de la botella y no pusiste la copa encima😅😅', 'Tendrias q probar si se sobrevive despues de tomar la bebida con pedacitos de vidrio ....', 'La cara de Jimmy cuando explotó la primera botella 😅', 'Solo te faltó la elegancia y seguridad de la chica, por lo tanto te doy un 8. 😂', 'La reacción fue tan relevante después de revisar que se le derrama algo de espuma', 'Se hace también con una espada o con un hacha, eso sí, mejor con unos guantes largos porque la botella se rompe, y es más fácil si se golpea en la línea de unión de las dos mitades de la  botella.', 'Se debe servir con un filtro por si quedo algún vestigio de vidrio, saludos', 'Wooooowwww increible', '😮', '😂😂 que chido me encantó verte 😂😂😂']"
Q82H2IPa3BU,"['EL RODILLO DE UN GRAFITTERO 🗿', 'Oye Jimy yo tengo una duda, se puede desarmar el tubo para lavarlo y no mezclar colores en caso de que quiera usar dos o 3 tonos diferentes o te dicen como limpiarlo?', 'Precio?', 'No se que falto mas,...Si el Espero que no te la estes creyendo o el Que es esooooo!!!!!!!!', 'Y donde lo compro?', 'Y si ocupas cambiar de color de pintura hay que limpiar mucho el aparato?', 'Succionas por el tubo?🤨🤨🤨', 'Dónde lo venden', 'DONDE LO COMPRO', 'No sé porque mi mente combinó rodillo y futuro y leyó fundillo 🤣🤣']"
5CN9Z2aTaHQ,"['Y mientras acabas de servir la sopa, está ya se enfrío y se vuelve a formar la grasa', 'Ya se enfrió la sopa.', 'La grasa tapa arterias es lo bueno del caldo', '😂 ¿y es sopa de verduras?', 'Yo le daria un 7', 'Si funciona lo compro 😮', 'Jimmy:y asi podemos quitar la grasa de la  sopa\nYo:ami si me gusta', 'Yo le doy un cero patatero,vaya cosa más inútil.', 'La grasa nunca muere :v', 'Yo le bajaria la puntuación porque hacerlo tan lento enfría la sopa..']"
jMdk4zUvekU,"['Yo quiero conocer a el 😊😊😊❤❤❤', 'Cuanto cuesta el aparatito', 'Jimmy arriesgando la vida por sus fans', 'Uso el Steam Verde.', 'Jimmy dicen que si te echas pasta dental se te quita la picadura de mosquitos', 'Jimmy cuál es bueno para repelente  de mosquitos?', 'Jajajajaja no manches! Vas a agarrar chicunguña!!! Te pasas amigo!', 'Ami siempre me pican', 'Qué es esa m*****', 'Qué es esa m*****']"
7stIEyFE0co,"['Gracias por sus lindos comentarios, aqui les dejo el enlace para los que estan preguntando de donde adquirirlo y como les dije al final me dijeronq ue si me gustaba el producto me daban un codigo de descuento para mis seguidores, aqui se los dejo. EL codigo es la palabra ""PRUEBA""   \nY Aqui les dejo la pagina https://www.bluetti.com.mx/products/bluetti-ac200p-2000wh-2000w-portable-power-station', 'Bluetti no pudo enviar este a México, compré un generador VTOMAN 1800W en Mercadolibre', 'Trae incluidos los paneles?', 'Muy bueno!! pero ahora que veo el precio en Colombia esta muy caro \nSin embargo, sigue valiendo la pena', 'En lo personal, vale la pena ahorrar dinero, para comprar esto y asi abaratar drasticamente, el precio de las facturas electricas.', 'NNLe conectas 1000 watts y end 2 horas chigo a su madre LA carga. Jana solo in pendejo pagaria pod eso', 'Jimmy buenas noches, quiero preguntar q cuántas horas aguantaría con un Aire Acondicionado de 12 mil BTU?', 'Jimmy demr un número de la empresa qe vende', 'En Perú donde lo buscamos o kien lo bente el producto.', 'Saludos Jimmy. Te saluda Germán Acosta. Colombia Rural cerca al Amazonas. Guadua del Orinoco Bío Constructora. Cómo adquirir para Colombia?']"
y8YQqk06Sfk,"['😂😂😂😂😂😂😂 dengue seguro', 'But le da denge', 'Al día siguiente..  tengo sarpullido, fiebre y dolor de cuerpo, que será?', '- Jimmy fue al parque para que le pique un mosquito\n\n*obtiene 3,2 Millones de Likes*', 'Estaré preparado para cuando me pique en el tobillo apretarlo.', 'Les tengo un juego consiste en guardar mosquitos en frascos y asesinarlos de diferentes maneras, los metes al congelador, les echas agua hirviendo, los quemas, los aplastas, triturarlod etc (todo adentro del frasco) cuando estén muertos puedes puedes desecharlos o meterlos en un globo con agua y lanzarse los a alguien', 'Se acaba el video mata a los mosquitos', 'Duele 😢😢😢😵😵😵. Yimi😊', 'Los mosquitos están contratados, son actores', 'Este truco solo se puede hacer una vez']"
